format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
posit32_es2,fp64,field_balanced_finite,field_bucket,44,72,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,45,72,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,46,72,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,47,72,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,48,72,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,49,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,50,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,51,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,52,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,53,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,54,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,55,71,-112,112
posit32_es2,fp64,field_balanced_finite,field_bucket,56,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,0,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,1,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,2,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,3,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,4,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,5,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,6,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,7,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,8,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,9,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,10,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,11,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,12,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,13,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,14,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,15,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,16,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,17,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,18,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,19,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,20,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,21,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,22,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,23,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,24,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,25,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,26,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,27,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,32,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,33,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,34,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,35,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,36,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,37,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,38,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,39,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,40,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,41,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,42,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,43,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,44,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,45,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,46,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,47,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,48,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,49,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,50,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,51,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,52,72,-112,112
posit32_es2,fp64,field_balanced_finite,regime,53,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,54,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,55,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,56,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,57,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,58,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,59,71,-112,112
posit32_es2,fp64,field_balanced_finite,regime,60,71,-112,112
posit32_es2,fp64,paired_log_uniform_finite,sign,0,2048,-112,112
posit32_es2,fp64,paired_log_uniform_finite,sign,1,2048,-112,112
posit32_es2,fp64,paired_log_uniform_finite,log_interval,all,4096,-112,112
