kernel,distribution,format,storage_bits,n,m,comparison,batch,finite_count,bias,mean_absolute_error,mse,relative_l2,mean_normalized_absolute_error,rms_normalized_error
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,2,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,3,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,4,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,5,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,6,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,7,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,8,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,9,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,10,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,11,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,12,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,13,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,14,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,15,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,16,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,17,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,18,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,19,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,20,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,21,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,22,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,23,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,24,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,25,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,26,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,27,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,28,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,29,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,30,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x1,31,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,0,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,1,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,2,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,3,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,4,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,5,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,6,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,7,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,8,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,9,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,10,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,11,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,12,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,13,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,14,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,15,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,16,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,17,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,18,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,19,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,20,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,21,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,22,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,23,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,24,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,25,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,26,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,27,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,28,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,29,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,30,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x2,31,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,0,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,1,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,2,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,3,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,4,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,5,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,6,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,7,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,8,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,9,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,10,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,11,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,12,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,13,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,14,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,15,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,16,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,17,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,18,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,19,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,20,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,21,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,22,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,23,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,24,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,25,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,26,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,27,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,28,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,29,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,30,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,kernel_x4,31,256,0,0,0,0,0,0
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,0,256,-0.403969692319610551579,37.025302716080211507,2048.874741296703899,4.31677678497211324036e-05,3.53092138445721270837e-05,4.31656469339317137484e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,1,256,2.28723447268411694822,36.5588803824397126085,2125.25114396252703841,4.39645414326016681185e-05,3.48642012646227256909e-05,4.39625825807850561213e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,2,256,-3.47474884742972478513,40.4476581708251876623,2524.03710769355975363,4.79112216598528906463e-05,3.85724765739758528103e-05,4.79108382602550958543e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,3,256,-1.60472039346202954846,35.5317337609959897904,2133.63903787033014603,4.4054806779603895798e-05,3.38885632135238228675e-05,4.40560516010577255209e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,4,256,-2.41307202196489423152,35.7952066901784984321,1939.27286448167897237,4.19967833852573248314e-05,3.41375554904916861656e-05,4.19984543123427922446e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,5,256,1.5764456720913968546,38.1988952936026038287,2257.85665178774679007,4.53159158730615334454e-05,3.6430660218954452966e-05,4.5318597884758357488e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,6,256,2.34078941794789385789,36.5628725911175009866,2086.75279075332074985,4.35647234694212471805e-05,3.48686389014480704187e-05,4.35646754868845877062e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,7,256,-0.81694824086841055788,36.9854568898418736289,2205.47723748132166133,4.47881956769527907539e-05,3.52738862723489263287e-05,4.47900584219840126031e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,8,256,2.51263004583580418227,38.1907623942473422041,2202.60187526674819547,4.47578530971404724092e-05,3.64206357002612887344e-05,4.47563604809932067691e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,9,256,0.0241779892280034047758,36.2079146585831503913,2017.7314702646275506,4.28389332762138474827e-05,3.45310825854904930315e-05,4.28386999640613841101e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,10,256,4.19863027227913332418,36.9634803799435356364,2156.08206684017697619,4.4281996087566187568e-05,3.52505273939253430734e-05,4.42825896232418453642e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,11,256,5.53041018952349783255,35.0694585190998389113,1985.33406947383901731,4.24935245430949483624e-05,3.34457405691648795703e-05,4.24944935803323602481e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,12,256,3.85978622585982367177,37.3072940925680820445,2164.85093690577464387,4.43736762358117079378e-05,3.55792471835773971959e-05,4.43729121053143324631e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,13,256,-0.122334561545315745335,36.9864859494645463744,2086.70379572411687907,4.35654837972568609224e-05,3.52753412402847531028e-05,4.35686986385351918411e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,14,256,0.531212654709321885349,37.412673257096222823,2134.700668197787087,4.40619882041215114707e-05,3.56799657188058287046e-05,4.40648537486171354398e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,15,256,1.03913673837056363958,37.3006349641526220307,2139.69241702420637607,4.41125354895563711787e-05,3.55720046692311321837e-05,4.41131362107590784552e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,16,256,2.51188081647762606607,34.6297474413337740273,1895.27660124676738396,4.15179083853432436565e-05,3.30255368635071679657e-05,4.15177960319802189197e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,17,256,0.856975238013947260285,37.19102188578605106,2200.1204809380146632,4.47338288801298570876e-05,3.54698028772293237445e-05,4.47341310481691231815e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,18,256,-4.22804797970993329059,41.0549203302120573333,2461.44095960379653887,4.73153082317961825204e-05,3.91539835315462587862e-05,4.73162699925962263432e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,19,256,0.766156607202823414227,33.6230854823703839696,1809.07512201099023519,4.0560891883136814601e-05,3.2063048210344891231e-05,4.05590409767232991205e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,20,256,-2.97442019912996102882,37.1119761400412884189,2004.11073439071681324,4.26926211650720404237e-05,3.53921061314042807761e-05,4.2692376958859514704e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,21,256,-0.602186359671572857266,34.799983404129189557,1991.56809723206608786,4.255935167683256571e-05,3.31882684904439682248e-05,4.25610951816574919142e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,22,256,3.60836543831998635135,34.2105425714352822109,1884.28655625956873609,4.13972105620248039199e-05,3.26262577156438907907e-05,4.13992888954369022677e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,23,256,5.30300016464632428814,35.9158002406520553418,2046.56456302298728422,4.31427308134895492488e-05,3.42510291585370604807e-05,4.31415543079114038445e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,24,256,3.68593853494293788309,37.3096014008838736675,2145.23880563781390629,4.41702631076966618243e-05,3.55815599651899047909e-05,4.41718041879415148025e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,25,256,-3.46362308110707473041,36.6874092009953403082,2023.61528411710328734,4.29028814940796254189e-05,3.49892460254727334397e-05,4.29023028624716158888e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,26,256,5.14515862438837112691,38.4699197489177926457,2343.1464683235454507,4.61617556631514949568e-05,3.66866438994507075122e-05,4.61621662920891313359e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,27,256,-1.90615017495953686932,40.4453863281855485745,2391.65880953612025861,4.66383400411040369176e-05,3.8571399223163560963e-05,4.66387176522958411132e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,28,256,4.99689270271636432064,36.4727732803782640492,2142.84096757180939674,4.41440981246193968908e-05,3.47814466528786469508e-05,4.41441428510592955442e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,29,256,-4.07555557679407565175,39.1193898500618546521,2251.59214290437254524,4.52541625197770442476e-05,3.73092386989819763801e-05,4.52566275772725642897e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,30,256,-3.52381975762818666631,33.4630671494195601756,1767.6653069374621301,4.00971980546278647786e-05,3.1914584246712853103e-05,4.00980339239379711205e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x1,31,256,2.05194606145922442408,37.8626203967509398218,2198.22348826654318188,4.47118929381322668632e-05,3.61082154873475475131e-05,4.47139781205089721274e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,0,256,-0.403969692319610551579,37.025302716080211507,2048.874741296703899,4.31677678497211324036e-05,3.53092138445721270837e-05,4.31656469339317137484e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,1,256,2.28723447268411694822,36.5588803824397126085,2125.25114396252703841,4.39645414326016681185e-05,3.48642012646227256909e-05,4.39625825807850561213e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,2,256,-3.47474884742972478513,40.4476581708251876623,2524.03710769355975363,4.79112216598528906463e-05,3.85724765739758528103e-05,4.79108382602550958543e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,3,256,-1.60472039346202954846,35.5317337609959897904,2133.63903787033014603,4.4054806779603895798e-05,3.38885632135238228675e-05,4.40560516010577255209e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,4,256,-2.41307202196489423152,35.7952066901784984321,1939.27286448167897237,4.19967833852573248314e-05,3.41375554904916861656e-05,4.19984543123427922446e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,5,256,1.5764456720913968546,38.1988952936026038287,2257.85665178774679007,4.53159158730615334454e-05,3.6430660218954452966e-05,4.5318597884758357488e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,6,256,2.34078941794789385789,36.5628725911175009866,2086.75279075332074985,4.35647234694212471805e-05,3.48686389014480704187e-05,4.35646754868845877062e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,7,256,-0.81694824086841055788,36.9854568898418736289,2205.47723748132166133,4.47881956769527907539e-05,3.52738862723489263287e-05,4.47900584219840126031e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,8,256,2.51263004583580418227,38.1907623942473422041,2202.60187526674819547,4.47578530971404724092e-05,3.64206357002612887344e-05,4.47563604809932067691e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,9,256,0.0241779892280034047758,36.2079146585831503913,2017.7314702646275506,4.28389332762138474827e-05,3.45310825854904930315e-05,4.28386999640613841101e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,10,256,4.19863027227913332418,36.9634803799435356364,2156.08206684017697619,4.4281996087566187568e-05,3.52505273939253430734e-05,4.42825896232418453642e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,11,256,5.53041018952349783255,35.0694585190998389113,1985.33406947383901731,4.24935245430949483624e-05,3.34457405691648795703e-05,4.24944935803323602481e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,12,256,3.85978622585982367177,37.3072940925680820445,2164.85093690577464387,4.43736762358117079378e-05,3.55792471835773971959e-05,4.43729121053143324631e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,13,256,-0.122334561545315745335,36.9864859494645463744,2086.70379572411687907,4.35654837972568609224e-05,3.52753412402847531028e-05,4.35686986385351918411e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,14,256,0.531212654709321885349,37.412673257096222823,2134.700668197787087,4.40619882041215114707e-05,3.56799657188058287046e-05,4.40648537486171354398e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,15,256,1.03913673837056363958,37.3006349641526220307,2139.69241702420637607,4.41125354895563711787e-05,3.55720046692311321837e-05,4.41131362107590784552e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,16,256,2.51188081647762606607,34.6297474413337740273,1895.27660124676738396,4.15179083853432436565e-05,3.30255368635071679657e-05,4.15177960319802189197e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,17,256,0.856975238013947260285,37.19102188578605106,2200.1204809380146632,4.47338288801298570876e-05,3.54698028772293237445e-05,4.47341310481691231815e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,18,256,-4.22804797970993329059,41.0549203302120573333,2461.44095960379653887,4.73153082317961825204e-05,3.91539835315462587862e-05,4.73162699925962263432e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,19,256,0.766156607202823414227,33.6230854823703839696,1809.07512201099023519,4.0560891883136814601e-05,3.2063048210344891231e-05,4.05590409767232991205e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,20,256,-2.97442019912996102882,37.1119761400412884189,2004.11073439071681324,4.26926211650720404237e-05,3.53921061314042807761e-05,4.2692376958859514704e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,21,256,-0.602186359671572857266,34.799983404129189557,1991.56809723206608786,4.255935167683256571e-05,3.31882684904439682248e-05,4.25610951816574919142e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,22,256,3.60836543831998635135,34.2105425714352822109,1884.28655625956873609,4.13972105620248039199e-05,3.26262577156438907907e-05,4.13992888954369022677e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,23,256,5.30300016464632428814,35.9158002406520553418,2046.56456302298728422,4.31427308134895492488e-05,3.42510291585370604807e-05,4.31415543079114038445e-05
dot,uniform_0_1,fp8_e5m2,8,4194304,1,total_x2,24,256,3.68593853494293788309,37.3096014008838736675,2145.23880563781390629,4.41702631076966618243e-05,3.55815599651899047909e-05,4.41718041879415148025e-05
