format,arithmetic,distribution,histogram,bucket,count,realized_q_min,realized_q_max
posit16_es1,fp32,field_balanced_finite,regime,20,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,21,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,22,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,23,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,24,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,25,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,26,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,27,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,28,2427,-26,26
posit16_es1,fp32,field_balanced_finite,regime,29,2427,-26,26
posit16_es1,fp32,paired_log_uniform_finite,sign,0,32768,-26,26
posit16_es1,fp32,paired_log_uniform_finite,sign,1,32768,-26,26
posit16_es1,fp32,paired_log_uniform_finite,log_interval,all,65536,-26,26
posit16_es1,fp64,field_balanced_finite,sign,0,32768,-26,26
posit16_es1,fp64,field_balanced_finite,sign,1,32768,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,0,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,1,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,2,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,3,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,4,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,5,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,6,2428,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,7,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,8,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,9,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,10,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,11,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,12,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,13,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,14,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,15,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,16,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,17,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,18,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,19,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,20,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,21,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,22,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,23,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,24,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,25,2427,-26,26
posit16_es1,fp64,field_balanced_finite,field_bucket,26,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,0,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,1,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,2,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,3,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,4,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,5,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,6,2428,-26,26
posit16_es1,fp64,field_balanced_finite,regime,7,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,8,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,9,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,10,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,11,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,12,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,16,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,17,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,18,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,19,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,20,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,21,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,22,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,23,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,24,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,25,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,26,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,27,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,28,2427,-26,26
posit16_es1,fp64,field_balanced_finite,regime,29,2427,-26,26
posit16_es1,fp64,paired_log_uniform_finite,sign,0,32768,-26,26
posit16_es1,fp64,paired_log_uniform_finite,sign,1,32768,-26,26
posit16_es1,fp64,paired_log_uniform_finite,log_interval,all,65536,-26,26
